FS_ID;155;156;158;169;172;173;175;176;178;188;190;254;255;258
155;1.0;0.9468895189814556;0.5569835374301255;0.750931576544613;0.7218435540504764;0.7078410010578596;0.7078410010578596;0.7078410010578596;0.7036935742389594;0.8229835813520536;0.7142259931935564;0.44875194759433673;0.7887519495097396;0.7995968848882471
156;0.9468895189814556;1.0;0.6415981254769149;0.8173135040044758;0.7993662430051138;0.786323796761339;0.786323796761339;0.786323796761339;0.7826152575764351;0.8418365468989797;0.7595293046948693;0.5847089873517508;0.8115657267160904;0.8210695787306456
158;0.5569835374301255;0.6415981254769149;1.0;0.6590962029727637;0.649372932496443;0.6472601090240154;0.6472601090240154;0.6472601090240154;0.64592703563834;0.5053614765428406;0.6874153853902133;0.3650979938332441;0.47803688554645113;0.4848818034669906
169;0.750931576544613;0.8173135040044758;0.6590962029727637;1.0;0.996192843166399;0.9949147063714268;0.9949147063714268;0.9949147063714268;0.9932459951679605;0.6929686457905487;0.754760773672581;0.46538115464843494;0.5886543875239384;0.6135317693314665
172;0.7218435540504764;0.7993662430051138;0.649372932496443;0.996192843166399;1.0;0.9996025565862666;0.9996025565862666;0.9996025565862666;0.9992224097204393;0.6735717202041507;0.7467246745957701;0.4950196048020541;0.5740708375821061;0.5977724588274801
173;0.7078410010578596;0.786323796761339;0.6472601090240154;0.9949147063714268;0.9996025565862666;1.0;1.0;1.0;0.9996257105753937;0.658734267402613;0.7387626945158358;0.48211368034185176;0.5575452237018428;0.5815541977794816
175;0.7078410010578596;0.786323796761339;0.6472601090240154;0.9949147063714268;0.9996025565862666;1.0;1.0;1.0;0.9996257105753937;0.658734267402613;0.7387626945158358;0.48211368034185176;0.5575452237018428;0.5815541977794816
176;0.7078410010578596;0.786323796761339;0.6472601090240154;0.9949147063714268;0.9996025565862666;1.0;1.0;1.0;0.9996257105753937;0.658734267402613;0.7387626945158358;0.48211368034185176;0.5575452237018428;0.5815541977794816
178;0.7036935742389594;0.7826152575764351;0.64592703563834;0.9932459951679605;0.9992224097204393;0.9996257105753937;0.9996257105753937;0.9996257105753937;1.0;0.6496673025901144;0.739505115117601;0.482120389184793;0.549992173828356;0.5736006692887403
188;0.8229835813520536;0.8418365468989797;0.5053614765428406;0.6929686457905487;0.6735717202041507;0.658734267402613;0.658734267402613;0.658734267402613;0.6496673025901144;1.0;0.7403192138571562;0.6391185795458084;0.9743000401768358;0.9844492396421752
190;0.7142259931935564;0.7595293046948693;0.6874153853902133;0.754760773672581;0.7467246745957701;0.7387626945158358;0.7387626945158358;0.7387626945158358;0.739505115117601;0.7403192138571562;1.0;0.4964752864843066;0.7314587236514103;0.7356663132113773
254;0.44875194759433673;0.5847089873517508;0.3650979938332441;0.46538115464843494;0.4950196048020541;0.48211368034185176;0.48211368034185176;0.48211368034185176;0.482120389184793;0.6391185795458084;0.4964752864843066;1.0;0.6496004597177456;0.6496242407535445
255;0.7887519495097396;0.8115657267160904;0.47803688554645113;0.5886543875239384;0.5740708375821061;0.5575452237018428;0.5575452237018428;0.5575452237018428;0.549992173828356;0.9743000401768358;0.7314587236514103;0.6496004597177456;1.0;0.9987086531618248
258;0.7995968848882471;0.8210695787306456;0.4848818034669906;0.6135317693314665;0.5977724588274801;0.5815541977794816;0.5815541977794816;0.5815541977794816;0.5736006692887403;0.9844492396421752;0.7356663132113773;0.6496242407535445;0.9987086531618248;1.0
