FS_ID;191;191;253;253;257;257;270;270;271;275
191;1.0;1.0;0.9990901253539113;0.9990901253539113;0.9851703945562945;0.9851703945562945;0.998807435598525;0.998807435598525;0.9161092848363167;0.7613198926879632
191;1.0;1.0;0.9990901253539113;0.9990901253539113;0.9851703945562945;0.9851703945562945;0.998807435598525;0.998807435598525;0.9161092848363167;0.7613198926879632
253;0.9990901253539113;0.9990901253539113;1.0;1.0;0.9909190147655779;0.9909190147655779;0.9958806177647349;0.9958806177647349;0.9299582966195046;0.7787280212599708
253;0.9990901253539113;0.9990901253539113;1.0;1.0;0.9909190147655779;0.9909190147655779;0.9958806177647349;0.9958806177647349;0.9299582966195046;0.7787280212599708
257;0.9851703945562945;0.9851703945562945;0.9909190147655779;0.9909190147655779;1.0;1.0;0.9758442011955148;0.9758442011955148;0.9543175514958535;0.8077584365151441
257;0.9851703945562945;0.9851703945562945;0.9909190147655779;0.9909190147655779;1.0;1.0;0.9758442011955148;0.9758442011955148;0.9543175514958535;0.8077584365151441
270;0.998807435598525;0.998807435598525;0.9958806177647349;0.9958806177647349;0.9758442011955148;0.9758442011955148;1.0;1.0;0.8991639023825793;0.7419092430925176
270;0.998807435598525;0.998807435598525;0.9958806177647349;0.9958806177647349;0.9758442011955148;0.9758442011955148;1.0;1.0;0.8991639023825793;0.7419092430925176
271;0.9161092848363167;0.9161092848363167;0.9299582966195046;0.9299582966195046;0.9543175514958535;0.9543175514958535;0.8991639023825793;0.8991639023825793;1.0;0.931500543938807
275;0.7613198926879632;0.7613198926879632;0.7787280212599708;0.7787280212599708;0.8077584365151441;0.8077584365151441;0.7419092430925176;0.7419092430925176;0.931500543938807;1.0
